Remover luminária do cadastro?;FID do Objeto;Tipo de Lâmpada;Potência Individual da Lâmpada (W);Fase;Modo de Operação;Quantidade de Lâmpadas;Quantidade de Reatores;Perda Individual Reator (W);Quantidade de Relefotoelétrico;Perda Individual do Relefotoelétrico (W);Perda Outros Equipamentos (W);Telegestão;Proprietário;Comando IP;Trecho Secundário;Conectado;Energizado;Nome do Município;Área do Objeto;Data Cadastro Mapa;Latitude;Longitude;UTM (X);UTM (Y);Data de Ligação;Data de Comunicação
Não;12254468;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;03/10/18 16:15;-28.98123580856;-49.41174969146;654733.99275;6793054.0001;03/10/18 16:15;03/10/18 16:15
Não;12239368;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/09/18 15:21;-28.97964876688;-49.41266101015;654647.55740;6793231.0588;17/09/18 15:21;17/09/18 15:21
Não;11942506;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/18 00:00;-29.00367330801;-49.43819015239;652124.85;6790601.95;04/01/18 00:00;04/01/18 00:00
Não;12238673;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/09/18 08:53;-28.97961280337;-49.41355555495;654560.44735;6793236.2140;17/09/18 08:53;17/09/18 08:53
Não;12595784;Diodo Emissor de Luz (LED);50;C;Individual;1;0;0;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;07/11/19 00:00;-29.00508711708;-49.43761496858;652178.81;6790444.54;07/11/19 00:00;07/11/19 00:00
Não;12309990;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/12/18 12:54;-28.97879261456;-49.41275092391;654640.07;6793326.05;14/12/18 12:54;14/12/18 12:54
Não;14151230;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1692980;Sim;Sim;BALN ARROIO DO SILVA;Urbano;18/04/23 14:36;-28.99268546939;-49.43373026290;652575.454;6791813.799;18/04/23 00:00;18/04/23 00:00
Não;12309985;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/12/18 12:52;-28.97949960250;-49.41196682638;654715.42;6793246.68;14/12/18 12:52;14/12/18 12:52
Não;12000763;Vapor de Sódio;250;C;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;19/03/18 00:00;-29.09141729488;-49.51661000513;644363.34;6780977.32;19/03/18 00:00;19/03/18 00:00
Não;12309987;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/12/18 12:53;-28.97926049011;-49.41223659318;654689.49;6793273.53;14/12/18 12:53;14/12/18 12:53
Não;12254477;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;03/10/18 16:16;-28.98163343524;-49.41131688845;654775.57188;6793009.3709;03/10/18 16:16;03/10/18 16:16
Não;12055926;Diodo Emissor de Luz (LED);50;B;Individual;1;0;0;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;23/05/18 00:00;-29.01142232831;-49.44500452621;651449.719;6789752.012;23/05/18 00:00;23/05/18 00:00
Não;12239361;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/09/18 00:00;-28.97892833728;-49.41344243158;654572.48782;6793311.9144;17/09/18 00:00;17/09/18 00:00
Não;12000764;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;19/03/18 13:51;-29.09115548745;-49.51635577418;644388.45;6781006.02;19/03/18 13:51;19/03/18 13:51
Não;11942447;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/18 08:05;-29.00247302466;-49.43677169635;652264.79;6790733.13;04/01/18 08:05;04/01/18 08:05
Não;12286146;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;10/11/18 15:10;-28.96103787997;-49.39067554441;656817.87;6795264.45;10/11/18 15:10;10/11/18 15:10
Não;12286148;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;10/11/18 15:16;-28.96082448696;-49.39091166549;656795.18;6795288.41;10/11/18 15:16;10/11/18 15:16
Não;12055927;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;23/05/18 10:22;-29.01148199906;-49.44472239636;651477.11373;6789745.0378;23/05/18 10:22;23/05/18 10:22
Não;12310898;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;15/12/18 10:53;-28.97778086834;-49.41199942181;654714.80205;6793437.1821;15/12/18 10:53;15/12/18 10:53
Não;12239369;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/09/18 15:21;-28.97988637402;-49.41240211824;654672.43;6793204.39;17/09/18 15:21;17/09/18 15:21
Não;12238675;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/09/18 08:53;-28.98007471526;-49.41304743287;654609.27119;6793184.3633;17/09/18 08:53;17/09/18 08:53
Não;12254471;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;03/10/18 16:16;-28.98141379350;-49.41156048909;654752.16316;6793034.0292;03/10/18 16:16;03/10/18 16:16
Não;11942627;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/18 09:17;-29.00309670020;-49.43718420945;652223.69;6790664.55;04/01/18 09:17;04/01/18 09:17
Não;12286150;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;10/11/18 15:29;-28.95994067280;-49.38909531636;656973.53;6795383.94;10/11/18 15:29;10/11/18 15:29
Não;12309992;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/12/18 12:55;-28.97832825503;-49.41325749928;654591.4;6793378.17;14/12/18 12:55;14/12/18 12:55
Não;12309988;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/12/18 12:53;-28.97902859629;-49.41249105959;654665.04;6793299.56;14/12/18 12:53;14/12/18 12:53
Não;11980123;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;22/02/18 08:30;-28.98037450527;-49.40636203089;655260.24;6793142.38;22/02/18 08:30;22/02/18 08:30
Não;12286143;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;10/11/18 14:40;-28.96265716751;-49.38833918387;657043.12;6795081.91;10/11/18 14:40;10/11/18 14:40
Não;12239363;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/09/18 15:18;-28.97941833548;-49.41291270710;654623.37509;6793256.9231;17/09/18 15:18;17/09/18 15:18
Não;11943050;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/18 15:50;-29.00434800860;-49.43938320675;652007.64;6790528.72;04/01/18 15:50;04/01/18 15:50
Não;12238956;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/09/18 10:48;-28.97799078689;-49.41276058294;654640.32166;6793414.9162;17/09/18 10:48;17/09/18 10:48
Não;12595823;Diodo Emissor de Luz (LED);50;C;Individual;1;0;0;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;07/11/19 00:00;-29.00567562947;-49.43832541610;652108.74;6790380.24;07/11/19 00:00;07/11/19 00:00
Não;12238957;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/09/18 00:00;-28.97823623316;-49.41249683904;654665.65581;6793387.3723;17/09/18 00:00;17/09/18 00:00
Não;14147934;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;899065;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/04/23 14:45;-29.01470182958;-49.44293868587;651646.158;6789385.948;13/04/23 00:00;13/04/23 00:00
Não;14147974;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1749578;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/04/23 15:41;-29.01127409167;-49.44608830518;651344.366;6789769.828;13/04/23 00:00;13/04/23 00:00
Não;14147975;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1749577;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/04/23 15:41;-29.01147149324;-49.44579004727;651373.131;6789747.571;13/04/23 00:00;13/04/23 00:00
Não;12238959;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/09/18 10:50;-28.97846854650;-49.41224083368;654690.25534;6793361.2938;17/09/18 10:50;17/09/18 10:50
Não;11943057;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/18 00:00;-29.00387733246;-49.43989830927;651958.15;6790581.54;04/01/18 00:00;04/01/18 00:00
Não;11915839;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/12/17 15:53;-29.05134425815;-49.47826471287;648152.88;6785370.35;01/12/17 15:53;01/12/17 15:53
Não;11863070;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;28/09/17 12:09;-29.02989591009;-49.46113221356;649852.071;6787725.473;28/09/17 12:09;28/09/17 12:09
Não;11863072;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;28/09/17 00:00;-29.03115195070;-49.46173005521;649792.033;6787587.046;28/09/17 00:00;28/09/17 00:00
Não;11942967;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/18 00:00;-29.00362478969;-49.43941244937;652005.85;6790608.9;04/01/18 00:00;04/01/18 00:00
Não;11942537;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/18 00:00;-29.00410255536;-49.43871544065;652073.05;6790555.06;04/01/18 00:00;04/01/18 00:00
Não;11942938;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/18 15:13;-29.00366354390;-49.43837497151;652106.86;6790603.27;04/01/18 15:13;04/01/18 15:13
Não;11942922;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/18 00:00;-29.00267518241;-49.43866719774;652079.84;6790713.17;04/01/18 00:00;04/01/18 00:00
Não;11942753;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/18 12:19;-29.00238163208;-49.43793775528;652151.33;6790744.76;04/01/18 12:19;04/01/18 12:19
Não;11942595;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/18 00:00;-29.00284913018;-49.43742937207;652200.17;6790692.3;04/01/18 00:00;04/01/18 00:00
Não;11942808;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/18 00:00;-29.00315098130;-49.43815068451;652129.46;6790659.78;04/01/18 00:00;04/01/18 00:00
Não;13441498;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Rural;21/10/21 13:17;-29.07329170103;-49.54571833211;641554.98;6783021.17;21/10/21 13:17;21/10/21 13:17
Não;13276763;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;19/05/21 16:22;-28.96813423848;-49.39988527902;655909.68;6794490.25;19/05/21 16:22;19/05/21 16:22
Não;14148158;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1258107;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/04/23 17:12;-29.01151858357;-49.44333624487;651612.083;6789739.205;13/04/23 00:00;13/04/23 00:00
Não;14148771;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1279912;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/04/23 10:04;-29.01583089437;-49.44264331263;651673.279;6789260.453;14/04/23 00:00;14/04/23 00:00
Não;14149324;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1822689;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/04/23 16:36;-29.00618909080;-49.44625078666;651335.951;6790333.522;14/04/23 00:00;14/04/23 00:00
Não;13935546;Vapor de Sódio;250;B;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;28/09/22 00:00;-29.09191720216;-49.51732341148;644293.206;6780922.798;28/09/22 00:00;28/09/22 00:00
Não;13935550;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;478608;Sim;Sim;BALN ARROIO DO SILVA;Urbano;28/09/22 16:25;-29.09112391757;-49.51722629274;644303.765;6781010.585;28/09/22 00:00;28/09/22 00:00
Não;14163545;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1755069;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/05/23 13:12;-29.02324939476;-49.45566759246;650393.909;6788455.045;04/05/23 00:00;04/05/23 00:00
Não;14164795;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1921713;Sim;Sim;BALN ARROIO DO SILVA;Urbano;05/05/23 11:28;-29.03704041242;-49.46861412171;649113.132;6786943.245;05/05/23 00:00;05/05/23 00:00
Não;14148838;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1271636;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/04/23 10:57;-29.01346900828;-49.44281003059;651660.491;6789522.396;14/04/23 00:00;14/04/23 00:00
Não;14149007;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1689386;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/04/23 13:09;-29.01428911148;-49.44054552095;651879.869;6789428.607;14/04/23 00:00;14/04/23 00:00
Não;14151231;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1822647;Sim;Sim;BALN ARROIO DO SILVA;Urbano;18/04/23 14:36;-28.99314738860;-49.43430102145;652519.169;6791763.349;18/04/23 00:00;18/04/23 00:00
Não;13397661;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/09/21 00:00;-28.99980992329;-49.43252157871;652682.739;6791022.752;13/09/21 00:00;13/09/21 00:00
Não;13397662;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/09/21 10:45;-29.00035133084;-49.43315872372;652619.873;6790963.58;13/09/21 10:45;13/09/21 10:45
Não;14125898;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1179569;Sim;Sim;BALN ARROIO DO SILVA;Urbano;21/03/23 16:28;-28.97484357718;-49.40321725164;655574.94;6793751.15;01/01/20 00:00;01/01/20 00:00
Não;14126308;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;498481;Sim;Sim;BALN ARROIO DO SILVA;Urbano;22/03/23 08:40;-29.08787563589;-49.51235329672;644782.607;6781364.557;22/03/23 00:00;22/03/23 00:00
Não;14126310;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;498422;Sim;Sim;BALN ARROIO DO SILVA;Urbano;22/03/23 08:40;-29.08763338754;-49.51211879670;644805.771;6781391.113;22/03/23 00:00;22/03/23 00:00
Não;14128867;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;626092;Sim;Sim;BALN ARROIO DO SILVA;Urbano;24/03/23 11:10;-28.97150735115;-49.40456262298;655448.83;6794122.62;09/04/00 00:00;09/04/00 00:00
Não;14128914;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;24/03/23 00:00;-28.97688657095;-49.40862358621;655045.08;6793531.86;01/01/20 00:00;01/01/20 00:00
Não;14125067;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1913309;Sim;Sim;BALN ARROIO DO SILVA;Urbano;21/03/23 09:34;-29.09106367147;-49.51585215779;644437.596;6781015.577;21/03/23 00:00;21/03/23 00:00
Não;14125282;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;21/03/23 10:44;-29.08877418128;-49.51483988815;644539.32;6781268.04;21/03/23 00:00;21/03/23 00:00
Não;14127079;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;626104;Sim;Sim;BALN ARROIO DO SILVA;Urbano;22/03/23 17:40;-28.97172145457;-49.40431592292;655472.55;6794098.57;09/04/00 00:00;09/04/00 00:00
Não;14128925;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;882298;Sim;Sim;BALN ARROIO DO SILVA;Urbano;24/03/23 13:15;-28.98903103795;-49.41969001225;653948.76;6792200.55;01/01/20 00:00;01/01/20 00:00
Não;14129048;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;945309;Sim;Sim;BALN ARROIO DO SILVA;Urbano;24/03/23 13:39;-28.95843604379;-49.38357056674;657514.24;6795543.33;17/09/05 00:00;17/09/05 00:00
Não;14129051;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;772377;Sim;Sim;BALN ARROIO DO SILVA;Urbano;24/03/23 13:40;-28.95915848121;-49.38819288685;657062.66;6795469.42;14/10/09 00:00;14/10/09 00:00
Não;14129106;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;778742;Sim;Sim;BALN ARROIO DO SILVA;Urbano;24/03/23 14:10;-29.02614730834;-49.45461802780;650491.93;6788132.58;13/11/09 00:00;13/11/09 00:00
Não;13397532;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/09/21 10:33;-28.99579893055;-49.43757942806;652195.883;6791473.75;13/09/21 10:33;13/09/21 10:33
Não;14106126;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1909715;Sim;Sim;BALN ARROIO DO SILVA;Urbano;03/03/23 14:37;-29.02115716645;-49.45879293009;650092.537;6788690.869;03/03/23 00:00;03/03/23 00:00
Não;13397535;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/09/21 10:33;-28.99603290795;-49.43731536494;652221.266;6791447.482;13/09/21 10:33;13/09/21 10:33
Não;13397659;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/09/21 10:43;-28.99955023987;-49.43327316800;652609.90108;6791052.4995;13/09/21 10:43;13/09/21 10:43
Não;13397537;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/09/21 10:34;-28.99649471964;-49.43680698417;652270.117;6791395.652;13/09/21 10:34;13/09/21 10:34
Não;13397538;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/09/21 10:34;-28.99673918812;-49.43655124843;652294.673;6791368.232;13/09/21 10:34;13/09/21 10:34
Não;13397543;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/09/21 00:00;-28.99767278374;-49.43552749231;652393.04;6791263.457;13/09/21 00:00;13/09/21 00:00
Não;13397530;Vapor de Sódio;250;A;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/09/21 00:00;-28.99507965519;-49.43836347462;652120.552;6791554.465;13/09/21 00:00;13/09/21 00:00
Não;13397531;Vapor de Sódio;250;A;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/09/21 00:00;-28.99533185579;-49.43810344196;652145.516;6791526.183;13/09/21 00:00;13/09/21 00:00
Não;13397553;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/09/21 10:41;-28.99841230185;-49.43406565016;652534.36884;6791179.6219;13/09/21 10:41;13/09/21 10:41
Não;14127055;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1172796;Sim;Sim;BALN ARROIO DO SILVA;Urbano;22/03/23 17:06;-28.97124493036;-49.39542313234;656339.84;6794139.65;10/10/10 00:00;10/10/10 00:00
Não;14128872;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;210189;Sim;Sim;BALN ARROIO DO SILVA;Urbano;24/03/23 11:15;-29.02457178363;-49.45265896337;650685.02;6788304.67;01/01/20 00:00;01/01/20 00:00
Não;14128916;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;500635;Sim;Sim;BALN ARROIO DO SILVA;Urbano;24/03/23 12:41;-28.95824400242;-49.38257888379;657611.18;6795563.29;17/09/05 00:00;17/09/05 00:00
Não;14149235;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;921862;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/04/23 14:42;-29.01291979647;-49.44123948101;651814.276;6789581.238;14/04/23 00:00;14/04/23 00:00
Não;14091891;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1147696;Sim;Sim;BALN ARROIO DO SILVA;Urbano;15/02/23 15:41;-29.05491921268;-49.48236185924;647748.844;6784979.338;15/02/23 00:00;15/02/23 00:00
Não;14092644;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1676584;Sim;Sim;BALN ARROIO DO SILVA;Urbano;16/02/23 07:34;-29.05412162909;-49.48058791945;647922.705;6785065.497;16/02/23 00:00;16/02/23 00:00
Não;14092674;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;649902;Sim;Sim;BALN ARROIO DO SILVA;Urbano;16/02/23 08:37;-29.05304518338;-49.48083651693;647900.036;6785185.093;16/02/23 00:00;16/02/23 00:00
Não;14106696;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1124891;Sim;Sim;BALN ARROIO DO SILVA;Urbano;06/03/23 08:41;-29.02332032828;-49.45674756704;650288.62;6788448.56;06/03/23 00:00;06/03/23 00:00
Não;14147867;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1918318;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/04/23 13:51;-29.01466013150;-49.44418918102;651524.414;6789392.174;13/04/23 00:00;13/04/23 00:00
Não;14147868;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1840214;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/04/23 13:52;-29.01503694223;-49.44362406534;651578.909;6789349.693;13/04/23 00:00;13/04/23 00:00
